Instance,Terminal,Layer,X location,Y location,Voltage
_10992_,VGND,li1,67.3900,413.4400,0.000199
_10991_,VGND,li1,27.3700,255.6800,0.000061
_10990_,VGND,li1,222.4100,81.6000,0.000228
_10989_,VGND,li1,317.1700,119.6800,0.000188
_10988_,VGND,li1,24.1500,435.2000,0.000055
_10987_,VGND,li1,31.5100,304.6400,0.000091
_10986_,VGND,li1,373.2900,136.0000,0.000255
_10985_,VGND,li1,240.3500,364.4800,0.000501
_10984_,VGND,li1,107.8700,293.7600,0.000291
_10983_,VGND,li1,291.4100,397.1200,0.000442
_10982_,VGND,li1,25.9900,402.5600,0.000138
_10981_,VGND,li1,34.7300,239.3600,0.000095
_10980_,VGND,li1,278.5300,402.5600,0.000453
_10979_,VGND,li1,25.5300,81.6000,0.000067
_10978_,VGND,li1,375.5900,76.1600,0.000212
_10977_,VGND,li1,123.9700,397.1200,0.000377
_10976_,VGND,li1,27.3700,272.0000,0.000109
_10975_,VGND,li1,227.4700,114.2400,0.000179
_10974_,VGND,li1,104.1900,97.9200,0.000194
_10973_,VGND,li1,283.5900,195.8400,0.000437
_10972_,VGND,li1,370.0700,179.5200,0.000200
_10971_,VGND,li1,411.4700,97.9200,0.000211
_10970_,VGND,li1,333.7300,462.4000,0.000112
_10969_,VGND,li1,364.0900,32.6400,0.000460
_10968_,VGND,li1,316.2500,456.9600,0.000192
_10967_,VGND,li1,80.2700,337.2800,0.000263
_10966_,VGND,li1,415.6100,32.6400,0.000462
_10965_,VGND,li1,237.1300,81.6000,0.000242
_10964_,VGND,li1,64.6300,201.2800,0.000202
_10963_,VGND,li1,69.6900,206.7200,0.000199
_10962_,VGND,li1,273.0100,43.5200,0.000224
_10961_,VGND,li1,67.3900,136.0000,0.000207
_10960_,VGND,li1,348.4500,32.6400,0.000347
_10959_,VGND,li1,58.1900,114.2400,0.000157
_10958_,VGND,li1,188.3700,108.8000,0.000096
_10957_,VGND,li1,72.9100,375.3600,0.000358
_10956_,VGND,li1,132.2500,440.6400,0.000117
_10955_,VGND,li1,196.1900,451.5200,0.000168
_10954_,VGND,li1,136.8500,119.6800,0.000212
_10953_,VGND,li1,175.4900,206.7200,0.000096
_10952_,VGND,li1,218.7300,451.5200,0.000214
_10951_,VGND,li1,123.9700,299.2000,0.000220
_10950_,VGND,li1,197.1100,408.0000,0.000204
_10949_,VGND,li1,152.0300,48.9600,0.000170
_10948_,VGND,li1,355.8100,456.9600,0.000163
_10947_,VGND,li1,232.0700,174.0800,0.000194
_10946_,VGND,li1,169.0500,462.4000,0.000112
_10945_,VGND,li1,286.3500,48.9600,0.000168
_10944_,VGND,li1,266.1100,456.9600,0.000356
_10943_,VGND,li1,176.4100,48.9600,0.000086
_10942_,VGND,li1,73.8300,163.2000,0.000348
_10941_,VGND,li1,162.1500,451.5200,0.000189
_10940_,VGND,li1,125.3500,27.2000,0.000294
_10939_,VGND,li1,148.8100,315.5200,0.000264
_10938_,VGND,li1,100.5100,462.4000,0.000212
_10937_,VGND,li1,134.0900,342.7200,0.000250
_10936_,VGND,li1,198.0300,223.0400,0.000252
_10935_,VGND,li1,261.0500,87.0400,0.000501
_10934_,VGND,li1,197.1100,43.5200,0.000133
_10933_,VGND,li1,67.8500,27.2000,0.000273
_10932_,VGND,li1,188.3700,369.9200,0.000122
_10931_,VGND,li1,426.1900,87.0400,0.000283
_10930_,VGND,li1,137.3100,179.5200,0.000461
_10929_,VGND,li1,273.9300,163.2000,0.000399
_10928_,VGND,li1,379.7300,462.4000,0.000290
_10927_,VGND,li1,76.1300,467.8400,0.000349
_10926_,VGND,li1,85.3300,250.2400,0.000252
_10925_,VGND,li1,205.8500,27.2000,0.000356
_10924_,VGND,li1,319.4700,27.2000,0.000234
_10923_,VGND,li1,54.9700,456.9600,0.000153
_10922_,VGND,li1,67.8500,331.8400,0.000263
_10921_,VGND,li1,433.0900,27.2000,0.000280
_10920_,VGND,li1,235.2900,402.5600,0.000456
_10919_,VGND,li1,162.1500,277.4400,0.000178
_10918_,VGND,li1,283.1300,462.4000,0.000273
_10917_,VGND,li1,80.2700,391.6800,0.000300
_10916_,VGND,li1,142.8300,244.8000,0.000428
_10915_,VGND,li1,243.5700,462.4000,0.000276
_10914_,VGND,li1,56.8100,38.0800,0.000109
_10913_,VGND,li1,452.8700,21.7600,0.000124
_10912_,VGND,li1,117.0700,467.8400,0.000391
_10911_,VGND,li1,149.7300,255.6800,0.000171
_10910_,VGND,li1,238.9700,38.0800,0.000334
_10909_,VGND,li1,105.5700,21.7600,0.000267
_10908_,VGND,li1,321.3100,168.6400,0.000118
_10907_,VGND,li1,413.7700,87.0400,0.000294
_10906_,VGND,li1,337.8700,462.4000,0.000137
_10905_,VGND,li1,370.9900,27.2000,0.000276
_10904_,VGND,li1,324.5300,456.9600,0.000159
_10903_,VGND,li1,84.8700,337.2800,0.000276
_10902_,VGND,li1,416.9900,38.0800,0.000211
_10901_,VGND,li1,235.2900,92.4800,0.000368
_10900_,VGND,li1,64.1700,190.4000,0.000571
_10899_,VGND,li1,72.4500,206.7200,0.000202
_10898_,VGND,li1,269.7900,43.5200,0.000229
_10897_,VGND,li1,72.4500,130.5600,0.000289
_10896_,VGND,li1,357.1900,27.2000,0.000231
_10895_,VGND,li1,61.4100,119.6800,0.000184
_10894_,VGND,li1,186.5300,108.8000,0.000093
_10893_,VGND,li1,79.8100,369.9200,0.000168
_10892_,VGND,li1,136.8500,440.6400,0.000118
_10891_,VGND,li1,202.6300,451.5200,0.000180
_10890_,VGND,li1,137.7700,114.2400,0.000183
_10889_,VGND,li1,171.8100,206.7200,0.000108
_10888_,VGND,li1,215.0500,456.9600,0.000301
_10887_,VGND,li1,123.9700,293.7600,0.000306
_10886_,VGND,li1,201.2500,408.0000,0.000225
_10885_,VGND,li1,157.5500,48.9600,0.000152
_10884_,VGND,li1,359.9500,456.9600,0.000170
_10883_,VGND,li1,227.0100,174.0800,0.000189
_10882_,VGND,li1,173.6500,462.4000,0.000102
_10881_,VGND,li1,282.6700,48.9600,0.000170
_10880_,VGND,li1,262.8900,462.4000,0.000287
_10879_,VGND,li1,180.5500,48.9600,0.000078
_10878_,VGND,li1,74.2900,157.7600,0.000312
_10877_,VGND,li1,157.5500,456.9600,0.000191
_10876_,VGND,li1,134.0900,32.6400,0.000365
_10875_,VGND,li1,144.2100,315.5200,0.000277
_10874_,VGND,li1,106.4900,456.9600,0.000287
_10873_,VGND,li1,135.4700,337.2800,0.000310
_10872_,VGND,li1,201.2500,217.6000,0.000283
_10871_,VGND,li1,268.4100,81.6000,0.000241
_10870_,VGND,li1,193.8900,38.0800,0.000214
_10869_,VGND,li1,63.2500,27.2000,0.000249
_10868_,VGND,li1,189.7500,380.8000,0.000137
_10867_,VGND,li1,423.8900,81.6000,0.000138
_10866_,VGND,li1,141.9100,174.0800,0.000154
_10865_,VGND,li1,278.0700,163.2000,0.000382
_10864_,VGND,li1,376.9700,456.9600,0.000187
_10863_,VGND,li1,79.3500,456.9600,0.000223
_10862_,VGND,li1,78.8900,250.2400,0.000248
_10861_,VGND,li1,206.3100,32.6400,0.000350
_10860_,VGND,li1,324.5300,27.2000,0.000199
_10859_,VGND,li1,56.3500,462.4000,0.000142
_10858_,VGND,li1,72.4500,326.4000,0.000459
_10857_,VGND,li1,433.0900,21.7600,0.000166
_10856_,VGND,li1,235.2900,397.1200,0.000413
_10855_,VGND,li1,163.9900,277.4400,0.000170
_10854_,VGND,li1,284.9700,451.5200,0.000224
_10853_,VGND,li1,87.6300,386.2400,0.000239
_10852_,VGND,li1,137.7700,250.2400,0.000254
_10851_,VGND,li1,241.2700,467.8400,0.000386
_10850_,VGND,li1,54.5100,32.6400,0.000247
_10849_,VGND,li1,449.6500,16.3200,0.000104
_10848_,VGND,li1,123.9700,467.8400,0.000391
_10847_,VGND,li1,152.0300,250.2400,0.000248
_10846_,VGND,li1,240.3500,48.9600,0.000170
_10845_,VGND,li1,111.5500,16.3200,0.000283
_10844_,VGND,li1,325.4500,168.6400,0.000110
_10843_,VGND,li1,427.5700,97.9200,0.000188
_10842_,VGND,li1,342.9300,462.4000,0.000172
_10841_,VGND,li1,375.5900,38.0800,0.000187
_10840_,VGND,li1,326.3700,462.4000,0.000151
_10839_,VGND,li1,88.5500,348.1600,0.000172
_10838_,VGND,li1,421.1300,38.0800,0.000207
_10837_,VGND,li1,247.2500,92.4800,0.000398
_10836_,VGND,li1,79.3500,201.2800,0.000219
_10835_,VGND,li1,85.3300,206.7200,0.000208
_10834_,VGND,li1,273.9300,43.5200,0.000224
_10833_,VGND,li1,78.8900,130.5600,0.000305
_10832_,VGND,li1,358.5700,38.0800,0.000152
_10831_,VGND,li1,72.4500,114.2400,0.000181
_10830_,VGND,li1,193.4300,103.3600,0.000268
_10829_,VGND,li1,85.3300,380.8000,0.000276
_10828_,VGND,li1,149.7300,440.6400,0.000115
_10827_,VGND,li1,201.7100,462.4000,0.000178
_10826_,VGND,li1,140.0700,125.1200,0.000341
_10825_,VGND,li1,170.4300,212.1600,0.000140
_10824_,VGND,li1,217.3500,467.8400,0.000347
_10823_,VGND,li1,129.9500,293.7600,0.000308
_10822_,VGND,li1,209.5300,413.4400,0.000159
_10821_,VGND,li1,162.1500,54.4000,0.000098
_10820_,VGND,li1,368.6900,456.9600,0.000178
_10819_,VGND,li1,227.9300,163.2000,0.000315
_10818_,VGND,li1,175.4900,451.5200,0.000139
_10817_,VGND,li1,296.0100,43.5200,0.000175
_10816_,VGND,li1,277.6100,467.8400,0.000378
_10815_,VGND,li1,193.4300,32.6400,0.000293
_10814_,VGND,li1,90.3900,157.7600,0.000339
_10813_,VGND,li1,169.9700,440.6400,0.000090
_10812_,VGND,li1,132.2500,38.0800,0.000155
_10811_,VGND,li1,149.7300,320.9600,0.000277
_10810_,VGND,li1,112.0100,467.8400,0.000391
_10809_,VGND,li1,137.3100,359.0400,0.000329
_10808_,VGND,li1,209.0700,217.6000,0.000313
_10807_,VGND,li1,273.0100,87.0400,0.000455
_10806_,VGND,li1,204.0100,43.5200,0.000148
_10805_,VGND,li1,79.3500,27.2000,0.000322
_10804_,VGND,li1,200.7900,375.3600,0.000318
_10803_,VGND,li1,427.5700,65.2800,0.000259
_10802_,VGND,li1,149.7300,174.0800,0.000141
_10801_,VGND,li1,285.8900,168.6400,0.000186
_10800_,VGND,li1,394.4500,462.4000,0.000301
_10799_,VGND,li1,84.8700,467.8400,0.000369
_10798_,VGND,li1,98.2100,244.8000,0.000599
_10797_,VGND,li1,215.5100,32.6400,0.000380
_10796_,VGND,li1,334.1900,38.0800,0.000090
_10795_,VGND,li1,66.4700,456.9600,0.000189
_10794_,VGND,li1,81.1900,320.9600,0.000436
_10793_,VGND,li1,438.6100,27.2000,0.000259
_10792_,VGND,li1,251.8500,397.1200,0.000446
_10791_,VGND,li1,170.8900,277.4400,0.000147
_10790_,VGND,li1,294.1700,462.4000,0.000256
_10789_,VGND,li1,88.0900,397.1200,0.000385
_10788_,VGND,li1,143.2900,239.3600,0.000181
_10787_,VGND,li1,255.0700,462.4000,0.000284
_10786_,VGND,li1,69.6900,38.0800,0.000127
_10785_,VGND,li1,461.6100,32.6400,0.000282
_10784_,VGND,li1,132.2500,467.8400,0.000386
_10783_,VGND,li1,162.6100,255.6800,0.000131
_10782_,VGND,li1,252.3100,48.9600,0.000170
_10781_,VGND,li1,116.6100,27.2000,0.000316
_10780_,VGND,li1,332.3500,179.5200,0.000100
_10779_,VGND,li1,434.9300,108.8000,0.000167
_10778_,VGND,li1,338.3300,473.2800,0.000134
_10777_,VGND,li1,384.3300,43.5200,0.000193
_10776_,VGND,li1,306.1300,467.8400,0.000272
_10775_,VGND,li1,98.6700,348.1600,0.000169
_10774_,VGND,li1,402.2700,32.6400,0.000487
_10773_,VGND,li1,253.6900,97.9200,0.000315
_10772_,VGND,li1,80.2700,184.9600,0.000350
_10771_,VGND,li1,80.2700,223.0400,0.000408
_10770_,VGND,li1,279.4500,27.2000,0.000436
_10769_,VGND,li1,91.7700,130.5600,0.000329
_10768_,VGND,li1,342.9300,32.6400,0.000304
_10767_,VGND,li1,78.4300,103.3600,0.000298
_10766_,VGND,li1,199.4100,97.9200,0.000148
_10765_,VGND,li1,98.2100,369.9200,0.000181
_10764_,VGND,li1,143.7500,462.4000,0.000175
_10763_,VGND,li1,196.6500,467.8400,0.000270
_10762_,VGND,li1,128.5700,125.1200,0.000384
_10761_,VGND,li1,157.5500,212.1600,0.000219
_10760_,VGND,li1,238.0500,462.4000,0.000268
_10759_,VGND,li1,137.7700,299.2000,0.000197
_10758_,VGND,li1,209.0700,424.3200,0.000251
_10757_,VGND,li1,162.6100,43.5200,0.000153
_10756_,VGND,li1,363.1700,467.8400,0.000271
_10755_,VGND,li1,227.0100,152.3200,0.000302
_10754_,VGND,li1,185.1500,456.9600,0.000143
_10753_,VGND,li1,299.6900,38.0800,0.000247
_10752_,VGND,li1,267.9500,451.5200,0.000242
_10751_,VGND,li1,175.4900,32.6400,0.000185
_10750_,VGND,li1,78.4300,146.8800,0.000286
_10749_,VGND,li1,166.7500,435.2000,0.000229
_10748_,VGND,li1,143.2900,38.0800,0.000148
_10747_,VGND,li1,133.6300,326.4000,0.000350
_10746_,VGND,li1,103.2700,473.2800,0.000122
_10745_,VGND,li1,124.8900,364.4800,0.000404
_10744_,VGND,li1,228.3900,228.4800,0.000136
_10743_,VGND,li1,265.6500,97.9200,0.000349
_10742_,VGND,li1,202.6300,54.4000,0.000124
_10741_,VGND,li1,83.9500,32.6400,0.000331
_10740_,VGND,li1,194.3500,359.0400,0.000122
_10739_,VGND,li1,433.0900,54.4000,0.000128
_10738_,VGND,li1,152.4900,190.4000,0.000402
_10737_,VGND,li1,300.1500,157.7600,0.000355
_10736_,VGND,li1,382.0300,467.8400,0.000337
_10735_,VGND,li1,68.7700,478.7200,0.000117
_10734_,VGND,li1,97.7500,255.6800,0.000218
_10733_,VGND,li1,234.3700,32.6400,0.000454
_10732_,VGND,li1,317.1700,38.0800,0.000166
_10731_,VGND,li1,67.8500,446.0800,0.000310
_10730_,VGND,li1,85.3300,315.5200,0.000279
_10729_,VGND,li1,445.9700,43.5200,0.000138
_10728_,VGND,li1,257.8300,397.1200,0.000453
_10727_,VGND,li1,163.0700,293.7600,0.000208
_10726_,VGND,li1,292.3300,467.8400,0.000320
_10725_,VGND,li1,74.2900,397.1200,0.000358
_10724_,VGND,li1,126.2700,239.3600,0.000199
_10723_,VGND,li1,248.1700,446.0800,0.000281
_10722_,VGND,li1,67.3900,54.4000,0.000198
_10721_,VGND,li1,471.7300,38.0800,0.000089
_10720_,VGND,li1,127.6500,456.9600,0.000279
_10719_,VGND,li1,148.3500,282.8800,0.000211
_10718_,VGND,li1,248.6300,38.0800,0.000338
_10717_,VGND,li1,111.0900,38.0800,0.000152
_10716_,VGND,li1,330.0500,195.8400,0.000182
_10715_,VGND,li1,420.2100,108.8000,0.000184
_10714_,VGND,li1,330.9700,478.7200,0.000030
_10713_,VGND,li1,384.3300,32.6400,0.000515
_10712_,VGND,li1,299.6900,456.9600,0.000267
_10711_,VGND,li1,93.6100,348.1600,0.000170
_10710_,VGND,li1,396.7500,43.5200,0.000216
_10709_,VGND,li1,251.3900,76.1600,0.000226
_10708_,VGND,li1,64.1700,184.9600,0.000318
_10707_,VGND,li1,72.4500,228.4800,0.000089
_10706_,VGND,li1,267.9500,32.6400,0.000510
_10705_,VGND,li1,80.7300,141.4400,0.000148
_10704_,VGND,li1,332.8100,32.6400,0.000194
_10703_,VGND,li1,63.2500,97.9200,0.000144
_10702_,VGND,li1,183.7700,97.9200,0.000093
_10701_,VGND,li1,92.2300,364.4800,0.000415
_10700_,VGND,li1,136.3900,451.5200,0.000252
_10699_,VGND,li1,183.7700,467.8400,0.000181
_10698_,VGND,li1,117.0700,125.1200,0.000425
_10697_,VGND,li1,150.6500,206.7200,0.000158
_10696_,VGND,li1,222.4100,456.9600,0.000328
_10695_,VGND,li1,149.7300,293.7600,0.000286
_10694_,VGND,li1,198.9500,424.3200,0.000239
_10693_,VGND,li1,162.1500,32.6400,0.000271
_10692_,VGND,li1,355.8100,467.8400,0.000247
_10691_,VGND,li1,218.2700,146.8800,0.000287
_10690_,VGND,li1,181.0100,446.0800,0.000112
_10689_,VGND,li1,291.4100,38.0800,0.000276
_10688_,VGND,li1,260.1300,440.6400,0.000178
_10687_,VGND,li1,171.8100,27.2000,0.000169
_10686_,VGND,li1,66.0100,152.3200,0.000376
_10685_,VGND,li1,155.7100,435.2000,0.000255
_10684_,VGND,li1,139.1500,27.2000,0.000263
_10683_,VGND,li1,127.6500,320.9600,0.000392
_10682_,VGND,li1,95.9100,473.2800,0.000123
_10681_,VGND,li1,119.8300,364.4800,0.000407
_10680_,VGND,li1,221.9500,223.0400,0.000327
_10679_,VGND,li1,253.6900,103.3600,0.000424
_10678_,VGND,li1,195.7300,54.4000,0.000111
_10677_,VGND,li1,80.7300,21.7600,0.000215
_10676_,VGND,li1,183.7700,364.4800,0.000228
_10675_,VGND,li1,425.2700,54.4000,0.000137
_10674_,VGND,li1,141.9100,184.9600,0.000266
_10673_,VGND,li1,291.8700,168.6400,0.000177
_10672_,VGND,li1,373.2900,478.7200,0.000067
_10671_,VGND,li1,60.4900,478.7200,0.000099
_10670_,VGND,li1,78.8900,261.1200,0.000193
_10669_,VGND,li1,215.5100,43.5200,0.000174
_10668_,VGND,li1,309.8100,38.0800,0.000203
_10667_,VGND,li1,60.9500,440.6400,0.000062
_10666_,VGND,li1,69.2300,315.5200,0.000243
_10665_,VGND,li1,434.0100,48.9600,0.000312
_10664_,VGND,li1,252.7700,402.5600,0.000481
_10663_,VGND,li1,156.1700,288.3200,0.000221
_10662_,VGND,li1,285.8900,473.2800,0.000286
_10661_,VGND,li1,72.4500,386.2400,0.000223
_10660_,VGND,li1,117.9900,233.9200,0.000183
_10659_,VGND,li1,242.1900,446.0800,0.000274
_10658_,VGND,li1,59.5700,54.4000,0.000168
_10657_,VGND,li1,458.8500,32.6400,0.000294
_10656_,VGND,li1,119.8300,451.5200,0.000276
_10655_,VGND,li1,142.3700,282.8800,0.000222
_10654_,VGND,li1,239.8900,32.6400,0.000469
_10653_,VGND,li1,99.1300,27.2000,0.000344
_10652_,VGND,li1,323.6100,190.4000,0.000232
_10651_,VGND,li1,420.2100,114.2400,0.000128
_10650_,VGND,li1,337.4100,473.2800,0.000134
_10649_,VGND,li1,388.9300,27.2000,0.000305
_10648_,VGND,li1,307.0500,456.9600,0.000241
_10647_,VGND,li1,99.1300,348.1600,0.000169
_10646_,VGND,li1,401.8100,43.5200,0.000223
_10645_,VGND,li1,256.9100,81.6000,0.000246
_10644_,VGND,li1,62.3300,184.9600,0.000303
_10643_,VGND,li1,72.4500,217.6000,0.000294
_10642_,VGND,li1,272.5500,27.2000,0.000457
_10641_,VGND,li1,84.4100,136.0000,0.000260
_10640_,VGND,li1,338.7900,27.2000,0.000165
_10639_,VGND,li1,63.7100,108.8000,0.000281
_10638_,VGND,li1,188.3700,92.4800,0.000172
_10637_,VGND,li1,98.2100,359.0400,0.000376
_10636_,VGND,li1,140.5300,451.5200,0.000247
_10635_,VGND,li1,188.3700,467.8400,0.000214
_10634_,VGND,li1,124.4300,119.6800,0.000235
_10633_,VGND,li1,155.2500,206.7200,0.000147
_10632_,VGND,li1,231.1500,456.9600,0.000365
_10631_,VGND,li1,140.0700,293.7600,0.000308
_10630_,VGND,li1,201.2500,418.8800,0.000226
_10629_,VGND,li1,157.5500,38.0800,0.000130
_10628_,VGND,li1,353.9700,473.2800,0.000195
_10627_,VGND,li1,222.8700,146.8800,0.000302
_10626_,VGND,li1,188.3700,446.0800,0.000136
_10625_,VGND,li1,295.5500,38.0800,0.000257
_10624_,VGND,li1,261.0500,451.5200,0.000245
_10623_,VGND,li1,167.2100,27.2000,0.000187
_10622_,VGND,li1,70.1500,152.3200,0.000392
_10621_,VGND,li1,152.4900,429.7600,0.000289
_10620_,VGND,li1,143.2900,27.2000,0.000256
_10619_,VGND,li1,132.2500,331.8400,0.000284
_10618_,VGND,li1,98.2100,467.8400,0.000386
_10617_,VGND,li1,117.5300,359.0400,0.000369
_10616_,VGND,li1,229.7700,217.6000,0.000391
_10615_,VGND,li1,260.5900,103.3600,0.000419
_10614_,VGND,li1,189.7500,54.4000,0.000098
_10613_,VGND,li1,85.3300,21.7600,0.000225
_10612_,VGND,li1,192.5100,369.9200,0.000133
_10611_,VGND,li1,429.4100,54.4000,0.000133
_10610_,VGND,li1,142.3700,195.8400,0.000322
_10609_,VGND,li1,296.4700,163.2000,0.000298
_10608_,VGND,li1,373.7500,467.8400,0.000306
_10607_,VGND,li1,61.8700,467.8400,0.000282
_10606_,VGND,li1,85.3300,261.1200,0.000200
_10605_,VGND,li1,219.6500,43.5200,0.000184
_10604_,VGND,li1,314.4100,32.6400,0.000323
_10603_,VGND,li1,62.3300,446.0800,0.000285
_10602_,VGND,li1,72.4500,310.0800,0.000350
_10601_,VGND,li1,440.4500,43.5200,0.000149
_10600_,VGND,li1,252.7700,408.0000,0.000260
_10599_,VGND,li1,157.0900,293.7600,0.000252
_10598_,VGND,li1,282.2100,473.2800,0.000293
_10597_,VGND,li1,73.8300,391.6800,0.000273
_10596_,VGND,li1,120.2900,233.9200,0.000181
_10595_,VGND,li1,246.7900,451.5200,0.000249
_10594_,VGND,li1,59.5700,48.9600,0.000160
_10593_,VGND,li1,462.0700,38.0800,0.000124
_10592_,VGND,li1,123.9700,451.5200,0.000271
_10591_,VGND,li1,142.3700,277.4400,0.000256
_10590_,VGND,li1,241.7300,27.2000,0.000498
_10589_,VGND,li1,100.0500,32.6400,0.000361
_10588_,VGND,li1,325.4500,201.2800,0.000118
_10587_,VGND,li1,433.5500,119.6800,0.000326
_10586_,VGND,li1,342.9300,489.6000,0.000126
_10585_,VGND,li1,389.8500,48.9600,0.000272
_10584_,VGND,li1,318.0900,489.6000,0.000170
_10583_,VGND,li1,116.1500,331.8400,0.000296
_10582_,VGND,li1,413.7700,70.7200,0.000223
_10581_,VGND,li1,252.7700,146.8800,0.000376
_10580_,VGND,li1,98.6700,195.8400,0.000407
_10579_,VGND,li1,98.6700,217.6000,0.000373
_10578_,VGND,li1,272.5500,76.1600,0.000211
_10577_,VGND,li1,106.0300,114.2400,0.000197
_10576_,VGND,li1,355.8100,54.4000,0.000108
_10575_,VGND,li1,98.2100,103.3600,0.000326
_10574_,VGND,li1,188.3700,125.1200,0.000199
_10573_,VGND,li1,112.9300,386.2400,0.000231
_10572_,VGND,li1,149.7300,478.7200,0.000128
_10571_,VGND,li1,195.7300,484.1600,0.000101
_10570_,VGND,li1,129.9500,141.4400,0.000134
_10569_,VGND,li1,157.0900,233.9200,0.000107
_10568_,VGND,li1,232.0700,478.7200,0.000159
_10567_,VGND,li1,117.0700,315.5200,0.000309
_10566_,VGND,li1,213.2100,440.6400,0.000198
_10565_,VGND,li1,164.9100,65.2800,0.000157
_10564_,VGND,li1,368.6900,478.7200,0.000065
_10563_,VGND,li1,212.7500,174.0800,0.000163
_10562_,VGND,li1,177.7900,478.7200,0.000062
_10561_,VGND,li1,292.7900,65.2800,0.000336
_10560_,VGND,li1,270.7100,484.1600,0.000140
_10559_,VGND,li1,183.3100,81.6000,0.000130
_10558_,VGND,li1,106.4900,157.7600,0.000323
_10557_,VGND,li1,157.5500,473.2800,0.000097
_10556_,VGND,li1,142.8300,65.2800,0.000225
_10555_,VGND,li1,157.5500,310.0800,0.000247
_10554_,VGND,li1,107.8700,484.1600,0.000167
_10553_,VGND,li1,155.7100,342.7200,0.000191
_10552_,VGND,li1,211.3700,228.4800,0.000129
_10551_,VGND,li1,265.1900,119.6800,0.000334
_10550_,VGND,li1,208.6100,65.2800,0.000212
_10549_,VGND,li1,93.6100,59.8400,0.000339
_10548_,VGND,li1,209.0700,397.1200,0.000318
_10547_,VGND,li1,437.6900,81.6000,0.000120
_10546_,VGND,li1,167.6700,179.5200,0.000257
_10545_,VGND,li1,278.9900,152.3200,0.000307
_10544_,VGND,li1,391.2300,484.1600,0.000144
_10543_,VGND,li1,87.6300,478.7200,0.000151
_10542_,VGND,li1,93.1500,272.0000,0.000326
_10541_,VGND,li1,227.0100,65.2800,0.000264
_10540_,VGND,li1,324.5300,70.7200,0.000139
_10539_,VGND,li1,90.8500,440.6400,0.000086
_10538_,VGND,li1,94.5300,331.8400,0.000292
_10537_,VGND,li1,450.1100,54.4000,0.000104
_10536_,VGND,li1,249.0900,424.3200,0.000278
_10535_,VGND,li1,193.8900,277.4400,0.000187
_10534_,VGND,li1,299.2300,478.7200,0.000097
_10533_,VGND,li1,104.6500,397.1200,0.000415
_10532_,VGND,li1,128.1100,250.2400,0.000258
_10531_,VGND,li1,246.3300,484.1600,0.000131
_10530_,VGND,li1,89.4700,54.4000,0.000221
_10529_,VGND,li1,471.7300,59.8400,0.000204
_10528_,VGND,li1,136.8500,484.1600,0.000146
_10527_,VGND,li1,159.8500,266.5600,0.000134
_10526_,VGND,li1,247.2500,65.2800,0.000310
_10525_,VGND,li1,122.5900,65.2800,0.000276
_10524_,VGND,li1,353.0500,174.0800,0.000117
_10523_,VGND,li1,348.4500,320.9600,0.000289
_10522_,VGND,li1,359.4900,125.1200,0.000301
_10521_,VGND,li1,323.6100,446.0800,0.000168
_10520_,VGND,li1,399.0500,108.8000,0.000190
_10519_,VGND,li1,296.9300,440.6400,0.000119
_10518_,VGND,li1,66.9300,342.7200,0.000237
_10517_,VGND,li1,349.8300,92.4800,0.000571
_10516_,VGND,li1,269.3300,190.4000,0.000504
_10515_,VGND,li1,42.0900,179.5200,0.000209
_10514_,VGND,li1,51.7500,212.1600,0.000142
_10513_,VGND,li1,294.6300,97.9200,0.000325
_10512_,VGND,li1,46.2300,146.8800,0.000163
_10511_,VGND,li1,337.4100,103.3600,0.000118
_10510_,VGND,li1,46.6900,119.6800,0.000136
_10509_,VGND,li1,193.8900,212.1600,0.000146
_10508_,VGND,li1,52.6700,386.2400,0.000169
_10507_,VGND,li1,140.5300,380.8000,0.000233
_10506_,VGND,li1,183.7700,337.2800,0.000195
_10505_,VGND,li1,149.7300,163.2000,0.000275
_10504_,VGND,li1,136.3900,195.8400,0.000337
_10503_,VGND,li1,227.0100,446.0800,0.000254
_10502_,VGND,li1,82.5700,293.7600,0.000245
_10501_,VGND,li1,232.0700,364.4800,0.000470
_10500_,VGND,li1,169.9700,108.8000,0.000138
_10499_,VGND,li1,349.8300,446.0800,0.000275
_10498_,VGND,li1,209.5300,201.2800,0.000183
_10497_,VGND,li1,189.2900,435.2000,0.000292
_10496_,VGND,li1,310.7300,92.4800,0.000431
_10495_,VGND,li1,282.2100,451.5200,0.000227
_10494_,VGND,li1,164.9100,168.6400,0.000080
_10493_,VGND,li1,46.6900,146.8800,0.000163
_10492_,VGND,li1,155.2500,397.1200,0.000292
_10491_,VGND,li1,132.7100,97.9200,0.000188
_10490_,VGND,li1,175.9500,326.4000,0.000139
_10489_,VGND,li1,100.9700,451.5200,0.000286
_10488_,VGND,li1,56.3500,359.0400,0.000252
_10487_,VGND,li1,201.2500,239.3600,0.000176
_10486_,VGND,li1,279.9100,184.9600,0.000379
_10485_,VGND,li1,201.2500,136.0000,0.000167
_10484_,VGND,li1,66.0100,92.4800,0.000368
_10483_,VGND,li1,201.2500,326.4000,0.000180
_10482_,VGND,li1,389.8500,146.8800,0.000212
_10481_,VGND,li1,124.4300,190.4000,0.000583
_10480_,VGND,li1,310.7300,152.3200,0.000222
_10479_,VGND,li1,372.3700,446.0800,0.000373
_10478_,VGND,li1,59.5700,413.4400,0.000200
_10477_,VGND,li1,65.0900,266.5600,0.000160
_10476_,VGND,li1,208.6100,97.9200,0.000180
